Fecha,Caudal,Caudal_log,Caudal_log1p,Caudal_log_diff,Caudal_diff,Mes,Mes_nombre,Trimestre,Trimestre_label,Año,Epoca
2013-10-10,3.655,1.5379419107290304,1.5379419107290304,0.008196767204178501,0.03799999999999981,10,Oct,4,Q4,2013,Lluviosa
2013-10-11,3.615,1.5293118679548154,1.5293118679548154,-0.008630042774214974,-0.03999999999999959,10,Oct,4,Q4,2013,Lluviosa
2013-10-12,3.619,1.5301782314484684,1.5301782314484684,0.0008663634936529885,0.0040000000000000036,10,Oct,4,Q4,2013,Lluviosa
2013-10-13,3.653,1.5375121728625114,1.5375121728625114,0.007333941414042977,0.03399999999999981,10,Oct,4,Q4,2013,Lluviosa
2013-10-14,3.611,1.5284447532245686,1.5284447532245686,-0.009067419637942775,-0.041999999999999815,10,Oct,4,Q4,2013,Lluviosa
2013-10-15,3.602,1.526490991613174,1.5264909916131741,-0.001953761611394489,-0.009000000000000341,10,Oct,4,Q4,2013,Lluviosa
2013-10-16,3.659,1.5388008328346596,1.5388008328346596,0.012309841221485485,0.05699999999999994,10,Oct,4,Q4,2013,Lluviosa
2013-10-17,3.645,1.535791372265802,1.5357913722658019,-0.003009460568857758,-0.01399999999999979,10,Oct,4,Q4,2013,Lluviosa
2013-10-18,3.627,1.5319087099248625,1.5319087099248625,-0.003882662340939369,-0.018000000000000238,10,Oct,4,Q4,2013,Lluviosa
2013-10-19,3.585,1.522790105708428,1.522790105708428,-0.0091186042164344,-0.041999999999999815,10,Oct,4,Q4,2013,Lluviosa
2013-10-20,3.599,1.5258388885577867,1.5258388885577867,0.003048782849358611,0.014000000000000234,10,Oct,4,Q4,2013,Lluviosa
2013-10-21,3.656,1.5381567104291367,1.5381567104291367,0.012317821871349999,0.05699999999999994,10,Oct,4,Q4,2013,Lluviosa
2013-10-22,3.682,1.543725369068719,1.543725369068719,0.005568658639582225,0.0259999999999998,10,Oct,4,Q4,2013,Lluviosa
2013-10-23,3.636,1.5338519254775054,1.5338519254775054,-0.00987344359121356,-0.04599999999999982,10,Oct,4,Q4,2013,Lluviosa
2013-10-24,3.615,1.5293118679548154,1.5293118679548154,-0.004540057522689933,-0.020999999999999908,10,Oct,4,Q4,2013,Lluviosa
2013-10-25,3.574,1.5203880956005893,1.5203880956005893,-0.008923772354226145,-0.04100000000000037,10,Oct,4,Q4,2013,Lluviosa
2013-10-26,3.574,1.5203880956005893,1.5203880956005893,0.0,0.0,10,Oct,4,Q4,2013,Lluviosa
2013-10-27,3.609,1.5280109137383713,1.5280109137383713,0.007622818137781984,0.03500000000000014,10,Oct,4,Q4,2013,Lluviosa
2013-10-28,3.598,1.5256214263409895,1.5256214263409897,-0.00238948739738154,-0.01100000000000012,10,Oct,4,Q4,2013,Lluviosa
2013-10-29,3.622,1.530827511852189,1.530827511852189,0.0052060855111992765,0.02400000000000002,10,Oct,4,Q4,2013,Lluviosa
2013-10-30,3.788,1.5661127876957266,1.5661127876957266,0.03528527584353758,0.16599999999999993,10,Oct,4,Q4,2013,Lluviosa
2013-10-31,5.845,1.923518458740412,1.9235184587404122,0.35740567104468557,2.057,10,Oct,4,Q4,2013,Lluviosa
2013-11-01,5.371,1.8517564431343512,1.8517564431343512,-0.07176201560606099,-0.4739999999999993,11,Nov,4,Q4,2013,Lluviosa
2013-11-02,6.412,2.003100308423113,2.003100308423113,0.15134386528876198,1.0409999999999995,11,Nov,4,Q4,2013,Lluviosa
2013-11-03,6.622,2.0310388024516683,2.0310388024516683,0.027938494028555194,0.20999999999999996,11,Nov,4,Q4,2013,Lluviosa
2013-11-04,4.918,1.777998553978018,1.7779985539780179,-0.2530402484736505,-1.7039999999999997,11,Nov,4,Q4,2013,Lluviosa
2013-11-05,4.212,1.6509636592625987,1.6509636592625987,-0.12703489471541918,-0.7060000000000004,11,Nov,4,Q4,2013,Lluviosa
2013-11-06,4.061,1.621564092231941,1.621564092231941,-0.029399567030657714,-0.1509999999999998,11,Nov,4,Q4,2013,Lluviosa
2013-11-07,3.862,1.5814498758939315,1.5814498758939317,-0.04011421633800927,-0.19899999999999984,11,Nov,4,Q4,2013,Lluviosa
2013-11-08,3.91,1.5912739418064292,1.5912739418064292,0.009824065912497515,0.04800000000000004,11,Nov,4,Q4,2013,Lluviosa
2013-11-09,4.158,1.640548907459153,1.640548907459153,0.04927496565272382,0.24800000000000022,11,Nov,4,Q4,2013,Lluviosa
2013-11-10,3.745,1.5570914320618912,1.5570914320618912,-0.0834574753972619,-0.41300000000000026,11,Nov,4,Q4,2013,Lluviosa
2013-11-11,3.7,1.547562508716013,1.547562508716013,-0.009528923345878182,-0.04499999999999993,11,Nov,4,Q4,2013,Lluviosa
2013-11-12,3.615,1.5293118679548154,1.5293118679548154,-0.018250640761197534,-0.08499999999999996,11,Nov,4,Q4,2013,Lluviosa
2013-11-13,3.523,1.5091754904957062,1.5091754904957062,-0.020136377459109234,-0.09200000000000008,11,Nov,4,Q4,2013,Lluviosa
2013-11-14,3.643,1.5353607090377843,1.5353607090377845,0.026185218542078337,0.11999999999999966,11,Nov,4,Q4,2013,Lluviosa
2013-11-15,3.581,1.521917314904605,1.521917314904605,-0.01344339413317952,-0.06199999999999983,11,Nov,4,Q4,2013,Lluviosa
2013-11-16,3.474,1.498282863067938,1.498282863067938,-0.023634451836667125,-0.10699999999999976,11,Nov,4,Q4,2013,Lluviosa
2013-11-17,3.491,1.502075394105601,1.502075394105601,0.0037925310376631938,0.016999999999999904,11,Nov,4,Q4,2013,Lluviosa
2013-11-18,3.548,1.5146875758882896,1.5146875758882896,0.012612181782688525,0.05699999999999994,11,Nov,4,Q4,2013,Lluviosa
2013-11-19,4.208,1.6501959049062682,1.6501959049062682,0.1355083290179786,0.6600000000000001,11,Nov,4,Q4,2013,Lluviosa
2013-11-20,5.26,1.8341801851120072,1.8341801851120072,0.18398428020573898,1.0519999999999996,11,Nov,4,Q4,2013,Lluviosa
2013-11-21,4.311,1.669780141440262,1.669780141440262,-0.1644000436717452,-0.9489999999999998,11,Nov,4,Q4,2013,Lluviosa
2013-11-22,3.964,1.6022118673423609,1.6022118673423607,-0.06756827409790134,-0.347,11,Nov,4,Q4,2013,Lluviosa
2013-11-23,3.908,1.590866526848665,1.590866526848665,-0.011345340493695621,-0.05600000000000005,11,Nov,4,Q4,2013,Lluviosa
2013-11-24,3.852,1.5793909910818036,1.5793909910818036,-0.011475535766861444,-0.05600000000000005,11,Nov,4,Q4,2013,Lluviosa
2013-11-25,3.96,1.601405740736836,1.601405740736836,0.022014749655032473,0.1080000000000001,11,Nov,4,Q4,2013,Lluviosa
2013-11-26,3.842,1.5773278585158668,1.5773278585158668,-0.024077882220969293,-0.11799999999999988,11,Nov,4,Q4,2013,Lluviosa
2013-11-27,4.018,1.6130314479442305,1.6130314479442305,0.03570358942836371,0.1759999999999997,11,Nov,4,Q4,2013,Lluviosa
2013-11-28,4.665,1.7343068944799698,1.7343068944799698,0.1212754465357393,0.6470000000000002,11,Nov,4,Q4,2013,Lluviosa
2013-11-29,4.455,1.696532619285034,1.696532619285034,-0.0377742751949357,-0.20999999999999996,11,Nov,4,Q4,2013,Lluviosa
2013-11-30,4.579,1.7190095488633912,1.7190095488633912,0.02247692957835712,0.12399999999999967,11,Nov,4,Q4,2013,Lluviosa
2013-12-01,4.448,1.6952485688472114,1.6952485688472114,-0.023760980016179767,-0.13099999999999934,12,Dic,4,Q4,2013,Seca
2013-12-02,4.349,1.676909627549113,1.676909627549113,-0.01833894129809832,-0.0990000000000002,12,Dic,4,Q4,2013,Seca
2013-12-03,4.202,1.6490431670264598,1.6490431670264598,-0.02786646052265329,-0.14700000000000024,12,Dic,4,Q4,2013,Seca
2013-12-04,4.155,1.6399671174689234,1.6399671174689234,-0.009076049557536381,-0.04699999999999971,12,Dic,4,Q4,2013,Seca
2013-12-05,4.105,1.630220451616629,1.630220451616629,-0.009746665852294445,-0.04999999999999982,12,Dic,4,Q4,2013,Seca
2013-12-06,3.952,1.599791535382295,1.599791535382295,-0.03042891623433408,-0.15300000000000047,12,Dic,4,Q4,2013,Seca
2013-12-07,3.916,1.5924951917037884,1.5924951917037884,-0.007296343678506512,-0.03600000000000003,12,Dic,4,Q4,2013,Seca
2013-12-08,3.818,1.5723589041926795,1.5723589041926795,-0.020136287511108852,-0.09799999999999986,12,Dic,4,Q4,2013,Seca
2013-12-09,3.62,1.5303947050936475,1.5303947050936475,-0.04196419909903204,-0.19799999999999995,12,Dic,4,Q4,2013,Seca
2013-12-10,3.444,1.4915548717773834,1.4915548717773834,-0.03883983331626406,-0.17600000000000016,12,Dic,4,Q4,2013,Seca
2013-12-11,3.437,1.4899784723967724,1.4899784723967724,-0.0015763993806110488,-0.007000000000000117,12,Dic,4,Q4,2013,Seca
2013-12-12,3.467,1.4967170423699816,1.4967170423699816,0.0067385699732092075,0.03000000000000025,12,Dic,4,Q4,2013,Seca
2013-12-13,3.441,1.4908795763099651,1.4908795763099651,-0.00583746606001645,-0.026000000000000245,12,Dic,4,Q4,2013,Seca
2013-12-14,3.418,1.4856871049979254,1.4856871049979254,-0.005192471312039704,-0.022999999999999687,12,Dic,4,Q4,2013,Seca
2013-12-15,3.392,1.4797847042072294,1.4797847042072294,-0.0059024007906960385,-0.026000000000000245,12,Dic,4,Q4,2013,Seca
2013-12-16,3.388,1.4788735424129835,1.4788735424129837,-0.0009111617942456629,-0.0040000000000000036,12,Dic,4,Q4,2013,Seca
2013-12-17,3.405,1.4827402593881427,1.4827402593881427,0.003866716975158946,0.016999999999999904,12,Dic,4,Q4,2013,Seca
2013-12-18,3.479,1.499399807225163,1.499399807225163,0.016659547837020394,0.07400000000000029,12,Dic,4,Q4,2013,Seca
2013-12-19,3.973,1.6040232797326015,1.6040232797326015,0.10462347250743842,0.4939999999999998,12,Dic,4,Q4,2013,Seca
2013-12-20,3.76,1.5602476682433286,1.5602476682433286,-0.04377561148927289,-0.21300000000000008,12,Dic,4,Q4,2013,Seca
2013-12-21,3.651,1.53708225024196,1.5370822502419599,-0.02316541800136873,-0.10899999999999999,12,Dic,4,Q4,2013,Seca
2013-12-22,3.591,1.5240978652670851,1.5240978652670851,-0.012984384974874752,-0.05999999999999961,12,Dic,4,Q4,2013,Seca
2013-12-23,3.328,1.4651055415441805,1.4651055415441803,-0.05899232372290486,-0.26300000000000034,12,Dic,4,Q4,2013,Seca
2013-12-24,3.086,1.4075664963954302,1.4075664963954302,-0.05753904514875008,-0.242,12,Dic,4,Q4,2013,Seca
2013-12-25,3.505091666666666,1.5052082386150345,1.5052082386150345,0.09764174221960431,0.4190916666666662,12,Dic,4,Q4,2013,Seca
2013-12-26,3.5538166666666684,1.515965709182234,1.515965709182234,0.010757470567199556,0.04872500000000235,12,Dic,4,Q4,2013,Seca
2013-12-27,3.5167333333333337,1.507789018696272,1.507789018696272,-0.008176690485962146,-0.03708333333333469,12,Dic,4,Q4,2013,Seca
2013-12-28,3.420816666666666,1.48632444523661,1.48632444523661,-0.021464573459661906,-0.09591666666666754,12,Dic,4,Q4,2013,Seca
2013-12-29,3.456283333333334,1.4943150852833953,1.4943150852833953,0.007990640046785291,0.035466666666667646,12,Dic,4,Q4,2013,Seca
2013-12-30,3.5067250000000003,1.505570725649921,1.5055707256499207,0.011255640366525377,0.050441666666666496,12,Dic,4,Q4,2013,Seca
2013-12-31,3.859791666666668,1.580995570052574,1.580995570052574,0.07542484440265329,0.35306666666666775,12,Dic,4,Q4,2013,Seca
2014-01-01,3.457,1.4944758939644187,1.4944758939644187,-0.08651967608815525,-0.4027916666666682,1,Ene,1,Q1,2014,Seca
2014-01-02,3.659,1.5388008328346596,1.5388008328346596,0.044324938870240915,0.20199999999999996,1,Ene,1,Q1,2014,Seca
2014-01-03,3.574,1.5203880956005893,1.5203880956005893,-0.01841273723407033,-0.08499999999999996,1,Ene,1,Q1,2014,Seca
2014-01-04,3.623,1.5310438450060884,1.5310438450060884,0.010655749405499071,0.04900000000000038,1,Ene,1,Q1,2014,Seca
2014-01-05,3.587,1.523226215615035,1.523226215615035,-0.00781762939105346,-0.03600000000000003,1,Ene,1,Q1,2014,Seca
2014-01-06,3.601,1.5262736711733316,1.5262736711733316,0.0030474555582966634,0.01399999999999979,1,Ene,1,Q1,2014,Seca
2014-01-07,3.709,1.5494755712614174,1.5494755712614174,0.02320190008808587,0.1080000000000001,1,Ene,1,Q1,2014,Seca
2014-01-08,3.68,1.5432981099295553,1.5432981099295553,-0.006177461331862144,-0.028999999999999915,1,Ene,1,Q1,2014,Seca
2014-01-09,3.724,1.552655898335116,1.552655898335116,0.009357788405560674,0.04400000000000004,1,Ene,1,Q1,2014,Seca
2014-01-10,3.711,1.549900199717904,1.549900199717904,-0.0027556986172119213,-0.013000000000000345,1,Ene,1,Q1,2014,Seca
2014-01-11,3.644,1.535576063835645,1.535576063835645,-0.014324135882259004,-0.06699999999999973,1,Ene,1,Q1,2014,Seca
2014-01-12,3.522,1.508954373855778,1.508954373855778,-0.026621689979867025,-0.12200000000000033,1,Ene,1,Q1,2014,Seca
2014-01-13,3.515,1.5074051868689489,1.5074051868689489,-0.0015491869868291541,-0.006999999999999673,1,Ene,1,Q1,2014,Seca
2014-01-14,3.277,1.4532518292447716,1.4532518292447716,-0.05415335762417728,-0.238,1,Ene,1,Q1,2014,Seca
2014-01-15,3.372,1.475220570314292,1.475220570314292,0.021968741069520403,0.09499999999999975,1,Ene,1,Q1,2014,Seca
2014-01-16,3.35,1.4701758451005928,1.4701758451005928,-0.005044725213699142,-0.021999999999999797,1,Ene,1,Q1,2014,Seca
2014-01-17,3.365,1.4736181892915656,1.4736181892915656,0.003442344190972779,0.015000000000000124,1,Ene,1,Q1,2014,Seca
2014-01-18,3.314,1.4618655479669649,1.4618655479669647,-0.011752641324600965,-0.051000000000000156,1,Ene,1,Q1,2014,Seca
2014-01-19,3.443,1.4913298239537711,1.4913298239537713,0.029464275986806676,0.129,1,Ene,1,Q1,2014,Seca
2014-01-20,3.307,1.4602416060719734,1.4602416060719734,-0.03108821788179794,-0.13600000000000012,1,Ene,1,Q1,2014,Seca
2014-01-21,3.314,1.4618655479669649,1.4618655479669647,0.0016239418949912654,0.007000000000000117,1,Ene,1,Q1,2014,Seca
2014-01-22,3.28,1.4539530095937054,1.4539530095937054,-0.007912538373259226,-0.03400000000000025,1,Ene,1,Q1,2014,Seca
2014-01-23,3.28,1.4539530095937054,1.4539530095937054,0.0,0.0,1,Ene,1,Q1,2014,Seca
2014-01-24,3.212,1.4379375942717292,1.4379375942717292,-0.016015415321976256,-0.06799999999999962,1,Ene,1,Q1,2014,Seca
2014-01-25,3.196,1.4341316905340509,1.4341316905340509,-0.0038059037376783067,-0.016000000000000014,1,Ene,1,Q1,2014,Seca
2014-01-26,4.822,1.7616438453234315,1.7616438453234315,0.32751215478938067,1.626,1,Ene,1,Q1,2014,Seca
2014-01-27,3.479,1.499399807225163,1.499399807225163,-0.26224403809826846,-1.343,1,Ene,1,Q1,2014,Seca
2014-01-28,3.227,1.4414925215846528,1.4414925215846528,-0.057907285640510286,-0.2520000000000002,1,Ene,1,Q1,2014,Seca
2014-01-29,3.055,1.3999506875673764,1.3999506875673764,-0.0415418340172764,-0.1719999999999997,1,Ene,1,Q1,2014,Seca
2014-01-30,3.193,1.4334164681886257,1.4334164681886257,0.033465780621249275,0.1379999999999999,1,Ene,1,Q1,2014,Seca
2014-01-31,3.016,1.390286382389428,1.390286382389428,-0.04313008579919764,-0.17700000000000005,1,Ene,1,Q1,2014,Seca
2014-02-01,3.024,1.3922764327974382,1.3922764327974382,0.0019900504080101467,0.008000000000000007,2,Feb,1,Q1,2014,Seca
2014-02-02,3.017,1.3905353553771451,1.3905353553771451,-0.001741077420293058,-0.007000000000000117,2,Feb,1,Q1,2014,Seca
2014-02-03,2.985,1.3825373122421782,1.3825373122421782,-0.007998043134966881,-0.03200000000000003,2,Feb,1,Q1,2014,Seca
2014-02-04,3.061,1.4014292487041606,1.4014292487041606,0.018891936461982395,0.07600000000000007,2,Feb,1,Q1,2014,Seca
2014-02-05,4.999,1.791592788670956,1.791592788670956,0.3901635399667953,1.9379999999999997,2,Feb,1,Q1,2014,Seca
2014-02-06,3.957,1.6008007190384368,1.6008007190384368,-0.19079206963251916,-1.0419999999999998,2,Feb,1,Q1,2014,Seca
2014-02-07,3.133,1.4190035355295954,1.4190035355295954,-0.18179718350884144,-0.8239999999999998,2,Feb,1,Q1,2014,Seca
2014-02-08,2.973,1.379521476832462,1.379521476832462,-0.03948205869713339,-0.16000000000000014,2,Feb,1,Q1,2014,Seca
2014-02-09,2.869,1.352996075718376,1.3529960757183759,-0.026525401114086078,-0.10399999999999965,2,Feb,1,Q1,2014,Seca
2014-02-10,2.813,1.3384162808754267,1.3384162808754267,-0.014579794842949134,-0.05600000000000005,2,Feb,1,Q1,2014,Seca
2014-02-11,2.765,1.325747861251857,1.325747861251857,-0.012668419623569793,-0.04800000000000004,2,Feb,1,Q1,2014,Seca
2014-02-12,2.707,1.3102229241685952,1.3102229241685952,-0.015524937083261747,-0.058000000000000274,2,Feb,1,Q1,2014,Seca
2014-02-13,2.725,1.315066851831523,1.315066851831523,0.004843927662927738,0.018000000000000238,2,Feb,1,Q1,2014,Seca
2014-02-14,2.633,1.2900587532390648,1.2900587532390648,-0.025008098592458117,-0.09200000000000008,2,Feb,1,Q1,2014,Seca
2014-02-15,2.656,1.2963696535919036,1.2963696535919036,0.006310900352838766,0.02300000000000013,2,Feb,1,Q1,2014,Seca
2014-02-16,2.576,1.2742448573112677,1.2742448573112677,-0.022124796280635906,-0.08000000000000007,2,Feb,1,Q1,2014,Seca
